"B25077_001E","B25077_001M","GEO_ID","NAME"
"Estimate!!Median value (dollars)","Margin of Error!!Median value (dollars)","id","Geographic Area Name"
"445500","14669","1400000US06067008403","Census Tract 84.03, Sacramento County, California"
"404400","31823","1400000US06067008404","Census Tract 84.04, Sacramento County, California"
"508300","28799","1400000US06067008501","Census Tract 85.01, Sacramento County, California"
"467400","13648","1400000US06067008504","Census Tract 85.04, Sacramento County, California"
"612100","19698","1400000US06067008505","Census Tract 85.05, Sacramento County, California"
"-","**","1400000US06067008506","Census Tract 85.06, Sacramento County, California"
"447500","20791","1400000US06067008507","Census Tract 85.07, Sacramento County, California"
"545900","26271","1400000US06067008508","Census Tract 85.08, Sacramento County, California"
"609100","12782","1400000US06067008509","Census Tract 85.09, Sacramento County, California"
"597500","21488","1400000US06067008510","Census Tract 85.10, Sacramento County, California"
"630500","17671","1400000US06067008512","Census Tract 85.12, Sacramento County, California"
"582000","30222","1400000US06067008513","Census Tract 85.13, Sacramento County, California"
"491900","34761","1400000US06067008600","Census Tract 86, Sacramento County, California"
"565400","20697","1400000US06067008702","Census Tract 87.02, Sacramento County, California"
"463900","20403","1400000US06067008703","Census Tract 87.03, Sacramento County, California"
"400800","17240","1400000US06067008704","Census Tract 87.04, Sacramento County, California"
"431000","8385","1400000US06067008705","Census Tract 87.05, Sacramento County, California"
"358800","15522","1400000US06067008801","Census Tract 88.01, Sacramento County, California"
"280500","10238","1400000US06067008905","Census Tract 89.05, Sacramento County, California"
"256300","14596","1400000US06067008907","Census Tract 89.07, Sacramento County, California"
"207100","47029","1400000US06067008908","Census Tract 89.08, Sacramento County, California"
"341500","13062","1400000US06067008909","Census Tract 89.09, Sacramento County, California"
"253300","16291","1400000US06067008910","Census Tract 89.10, Sacramento County, California"
"287300","20937","1400000US06067008911","Census Tract 89.11, Sacramento County, California"
"300600","30485","1400000US06067008912","Census Tract 89.12, Sacramento County, California"
"271400","10910","1400000US06067008913","Census Tract 89.13, Sacramento County, California"
"253500","25595","1400000US06067009004","Census Tract 90.04, Sacramento County, California"
"230700","27861","1400000US06067009005","Census Tract 90.05, Sacramento County, California"
"108400","69095","1400000US06067009006","Census Tract 90.06, Sacramento County, California"
"267800","20393","1400000US06067009007","Census Tract 90.07, Sacramento County, California"
"225600","11939","1400000US06067009008","Census Tract 90.08, Sacramento County, California"
"325300","23013","1400000US06067009010","Census Tract 90.10, Sacramento County, California"
"420100","16371","1400000US06067009011","Census Tract 90.11, Sacramento County, California"
"308600","18875","1400000US06067009103","Census Tract 91.03, Sacramento County, California"
"258000","15496","1400000US06067009105","Census Tract 91.05, Sacramento County, California"
"307400","16448","1400000US06067009106","Census Tract 91.06, Sacramento County, California"
"297900","20044","1400000US06067009107","Census Tract 91.07, Sacramento County, California"
"287300","14793","1400000US06067009108","Census Tract 91.08, Sacramento County, California"
"310200","15467","1400000US06067009109","Census Tract 91.09, Sacramento County, California"
"77800","22775","1400000US06067009110","Census Tract 91.10, Sacramento County, California"
"276500","12690","1400000US06067009111","Census Tract 91.11, Sacramento County, California"
"305100","20337","1400000US06067009112","Census Tract 91.12, Sacramento County, California"
"364100","17533","1400000US06067009201","Census Tract 92.01, Sacramento County, California"
"424000","17322","1400000US06067009307","Census Tract 93.07, Sacramento County, California"
"315700","25708","1400000US06067009308","Census Tract 93.08, Sacramento County, California"
"344400","11168","1400000US06067009309","Census Tract 93.09, Sacramento County, California"
"344000","15699","1400000US06067009310","Census Tract 93.10, Sacramento County, California"
"339500","12269","1400000US06067009311","Census Tract 93.11, Sacramento County, California"
"340400","9085","1400000US06067009312","Census Tract 93.12, Sacramento County, California"
"397300","20850","1400000US06067009314","Census Tract 93.14, Sacramento County, California"
"323800","23894","1400000US06067009316","Census Tract 93.16, Sacramento County, California"
"337800","11950","1400000US06067009317","Census Tract 93.17, Sacramento County, California"
"261900","16509","1400000US06067009318","Census Tract 93.18, Sacramento County, California"
"268300","13388","1400000US06067009319","Census Tract 93.19, Sacramento County, California"
"331400","7654","1400000US06067009320","Census Tract 93.20, Sacramento County, California"
"320800","17334","1400000US06067009321","Census Tract 93.21, Sacramento County, California"
"375700","12133","1400000US06067009322","Census Tract 93.22, Sacramento County, California"
"425700","19112","1400000US06067009323","Census Tract 93.23, Sacramento County, California"
"739400","50166","1400000US06067009324","Census Tract 93.24, Sacramento County, California"
"795300","41206","1400000US06067009325","Census Tract 93.25, Sacramento County, California"
"551000","32058","1400000US06067009326","Census Tract 93.26, Sacramento County, California"
"467200","20041","1400000US06067009328","Census Tract 93.28, Sacramento County, California"
"351500","21242","1400000US06067009329","Census Tract 93.29, Sacramento County, California"
"471100","17258","1400000US06067009330","Census Tract 93.30, Sacramento County, California"
"444000","12786","1400000US06067009331","Census Tract 93.31, Sacramento County, California"
"640400","53249","1400000US06067009332","Census Tract 93.32, Sacramento County, California"
"570000","47478","1400000US06067009403","Census Tract 94.03, Sacramento County, California"
"600300","48738","1400000US06067009404","Census Tract 94.04, Sacramento County, California"
"582400","46441","1400000US06067009406","Census Tract 94.06, Sacramento County, California"
"355700","11881","1400000US06067009407","Census Tract 94.07, Sacramento County, California"
"459100","14834","1400000US06067009408","Census Tract 94.08, Sacramento County, California"
"312900","29862","1400000US06067009501","Census Tract 95.01, Sacramento County, California"
"338500","22515","1400000US06067009502","Census Tract 95.02, Sacramento County, California"
"239900","51420","1400000US06067009503","Census Tract 95.03, Sacramento County, California"
"357800","25074","1400000US06067009504","Census Tract 95.04, Sacramento County, California"
"260300","16404","1400000US06067009601","Census Tract 96.01, Sacramento County, California"
"237600","14191","1400000US06067009606","Census Tract 96.06, Sacramento County, California"
"338900","20319","1400000US06067009608","Census Tract 96.08, Sacramento County, California"
"306100","19549","1400000US06067009609","Census Tract 96.09, Sacramento County, California"
"261200","10478","1400000US06067009610","Census Tract 96.10, Sacramento County, California"
"341100","25931","1400000US06067009611","Census Tract 96.11, Sacramento County, California"
"323400","21723","1400000US06067009612","Census Tract 96.12, Sacramento County, California"
"340400","11180","1400000US06067009614","Census Tract 96.14, Sacramento County, California"
"336600","16064","1400000US06067009615","Census Tract 96.15, Sacramento County, California"
"362400","17159","1400000US06067009616","Census Tract 96.16, Sacramento County, California"
"507200","34067","1400000US06067009617","Census Tract 96.17, Sacramento County, California"
"351200","12921","1400000US06067009618","Census Tract 96.18, Sacramento County, California"
"434900","16047","1400000US06067009619","Census Tract 96.19, Sacramento County, California"
"428000","23214","1400000US06067009622","Census Tract 96.22, Sacramento County, California"
"422000","19443","1400000US06067009630","Census Tract 96.30, Sacramento County, California"
"465500","15400","1400000US06067009632","Census Tract 96.32, Sacramento County, California"
"243500","16165","1400000US06067009633","Census Tract 96.33, Sacramento County, California"
"254100","26629","1400000US06067009634","Census Tract 96.34, Sacramento County, California"
"488600","21002","1400000US06067009635","Census Tract 96.35, Sacramento County, California"
"428500","16442","1400000US06067009636","Census Tract 96.36, Sacramento County, California"
"459400","15325","1400000US06067009637","Census Tract 96.37, Sacramento County, California"
"477500","15920","1400000US06067009638","Census Tract 96.38, Sacramento County, California"
